user_id,age,gender,device,region,time_of_day,session_count,avg_purchase,reward_arm_0,reward_arm_1,reward_arm_2,reward_arm_3,reward_arm_4
4062,25,F,mobile,guneydogu_anadolu,night,7,45.49,0,0,0,0,0
4063,45,F,mobile,marmara,afternoon,7,248.96,1,1,0,1,0
4064,22,M,mobile,dogu_anadolu,afternoon,15,184.65,0,0,0,0,1
4065,34,M,mobile,marmara,night,10,87.6,0,0,0,0,0
4066,54,M,tablet,ege,evening,15,88.29,0,0,0,0,0
4067,53,F,mobile,ege,evening,11,193.4,0,0,0,0,0
4068,36,F,mobile,dogu_anadolu,night,11,176.09,0,0,1,1,0
4069,44,F,tablet,dogu_anadolu,evening,2,78.85,0,0,0,1,0
4070,70,M,mobile,karadeniz,afternoon,9,193.63,0,0,1,1,0
4071,51,M,mobile,ege,night,9,184.03,0,1,1,0,0
4072,28,M,desktop,marmara,night,12,151.77,1,0,0,0,0
4073,62,F,tablet,ic_anadolu,afternoon,5,320.08,1,0,0,0,0
4074,64,M,mobile,ege,afternoon,15,108.44,1,0,0,1,1
4075,29,F,mobile,karadeniz,afternoon,2,204.73,0,1,1,1,0
4076,38,F,desktop,karadeniz,evening,6,220.11,0,0,0,1,0
4077,28,M,mobile,ege,evening,13,110.05,0,0,1,0,0
4078,56,F,mobile,ic_anadolu,night,3,175.14,1,0,0,1,0
4079,45,M,mobile,karadeniz,afternoon,7,66.79,1,0,0,0,0
4080,22,M,mobile,dogu_anadolu,evening,9,261.85,0,0,1,0,0
4081,34,M,desktop,ic_anadolu,evening,7,58.26,1,0,0,0,0
4082,37,M,desktop,karadeniz,morning,8,253.88,0,0,0,1,0
4083,58,M,mobile,akdeniz,evening,8,63.51,1,0,1,0,0
4084,63,M,desktop,marmara,afternoon,9,54.66,0,0,0,1,0
4085,29,F,mobile,marmara,evening,5,85.91,0,0,1,1,0
4086,23,F,mobile,marmara,evening,3,63.85,0,0,0,0,0
4087,34,M,tablet,marmara,evening,10,72.04,0,0,1,0,1
4088,68,M,desktop,marmara,afternoon,14,114.56,0,1,0,1,0
4089,36,M,desktop,dogu_anadolu,morning,14,71.29,1,0,0,0,1
4090,43,F,mobile,akdeniz,evening,14,80.97,0,0,0,0,1
4091,65,F,mobile,ege,afternoon,13,85.86,0,1,0,0,0
4092,61,F,desktop,ege,afternoon,12,126.71,0,1,0,1,0
4093,61,M,mobile,akdeniz,afternoon,14,82.22,1,0,1,0,0
4094,69,M,mobile,marmara,morning,12,288.48,1,1,0,0,0
4095,49,M,desktop,marmara,evening,4,120.53,0,0,0,0,0
4096,23,F,desktop,dogu_anadolu,evening,8,67.41,0,0,0,0,0
4097,53,F,tablet,ic_anadolu,afternoon,6,35.65,0,0,0,0,1
4098,55,M,desktop,akdeniz,evening,7,150.1,1,0,0,0,0
4099,28,M,desktop,akdeniz,afternoon,14,198.86,0,0,0,0,0
4100,50,F,desktop,marmara,afternoon,13,126.94,0,0,0,1,0
4101,41,M,mobile,akdeniz,evening,10,437.88,0,0,1,0,0
4102,40,F,mobile,ic_anadolu,afternoon,3,205.5,0,0,1,0,0
4103,32,M,desktop,ic_anadolu,morning,7,178.14,0,0,0,1,0
4104,44,M,desktop,marmara,evening,12,101.89,0,1,0,0,0
4105,28,M,desktop,karadeniz,afternoon,4,346.4,0,0,0,0,0
4106,68,M,mobile,ege,morning,7,89.44,0,0,0,0,0
4107,67,F,desktop,akdeniz,morning,8,202.43,0,0,0,0,0
4108,34,M,tablet,ic_anadolu,night,12,211.51,0,0,0,0,0
4109,68,M,desktop,akdeniz,afternoon,2,124.42,1,0,0,0,0
4110,70,M,desktop,akdeniz,morning,13,375.56,1,0,0,1,0
4111,31,M,desktop,marmara,evening,15,112.53,0,0,1,0,0
4112,44,F,mobile,ege,night,8,49.56,0,0,1,1,0
4113,35,M,mobile,marmara,afternoon,10,142.67,0,0,0,0,1
4114,45,M,tablet,marmara,morning,12,211.67,1,0,0,0,0
4115,68,F,desktop,marmara,afternoon,1,70.5,1,0,0,0,0
4116,64,M,desktop,ic_anadolu,morning,11,369.75,0,0,0,0,0
4117,64,F,mobile,marmara,evening,10,122.91,0,0,1,0,0
4118,21,F,mobile,marmara,afternoon,5,196.79,0,0,1,0,0
4119,24,F,mobile,akdeniz,afternoon,14,62.79,0,0,1,1,0
4120,62,M,desktop,dogu_anadolu,evening,9,291.05,0,0,1,1,0
4121,52,M,desktop,karadeniz,evening,2,86.4,1,0,1,0,0
4122,65,M,desktop,dogu_anadolu,night,6,247.53,0,0,0,1,0
4123,26,M,mobile,ic_anadolu,evening,4,180.27,0,0,0,0,1
4124,25,F,mobile,ege,afternoon,5,104.41,0,0,0,0,0
4125,69,F,mobile,ic_anadolu,evening,12,214.0,1,0,1,0,0
4126,62,F,desktop,marmara,morning,14,87.23,1,1,0,1,0
4127,34,M,mobile,marmara,morning,7,379.68,0,0,0,1,0
4128,34,M,mobile,ege,evening,5,67.0,0,0,1,0,1
4129,66,F,desktop,marmara,afternoon,4,107.99,0,0,0,0,0
4130,50,M,tablet,ic_anadolu,afternoon,7,214.82,0,0,0,0,0
4131,49,M,mobile,akdeniz,night,15,131.92,0,0,0,1,0
4132,25,F,mobile,marmara,evening,5,50.06,0,0,0,0,1
4133,36,M,mobile,dogu_anadolu,evening,13,56.2,0,0,1,0,0
4134,55,M,desktop,ic_anadolu,evening,10,15.61,0,0,0,0,0
4135,20,M,mobile,akdeniz,morning,9,29.52,0,1,1,0,0
4136,22,F,tablet,guneydogu_anadolu,evening,12,122.61,0,0,1,0,0
4137,30,M,desktop,marmara,night,9,177.7,0,0,0,0,0
4138,64,M,mobile,karadeniz,afternoon,3,182.0,1,0,1,0,0
4139,63,F,mobile,ege,evening,15,308.02,0,0,0,0,1
4140,48,M,desktop,ic_anadolu,afternoon,5,60.63,0,0,0,0,0
4141,33,F,desktop,guneydogu_anadolu,morning,1,53.7,0,0,0,0,0
4142,67,M,desktop,akdeniz,morning,7,82.71,0,1,0,1,0
4143,49,M,mobile,marmara,afternoon,3,34.58,0,0,0,0,1
4144,39,M,mobile,marmara,afternoon,12,82.61,0,1,1,0,0
4145,46,F,mobile,ege,afternoon,7,419.37,1,0,0,0,0
4146,39,F,desktop,karadeniz,night,1,200.2,0,0,0,0,0
4147,60,F,mobile,marmara,morning,15,158.87,1,0,0,0,0
4148,20,F,mobile,ege,afternoon,11,349.67,1,1,1,0,1
4149,27,F,desktop,karadeniz,afternoon,14,112.21,0,1,0,0,0
4150,59,M,mobile,marmara,night,15,189.12,0,0,1,0,0
4151,38,F,mobile,karadeniz,afternoon,2,161.95,0,0,1,0,1
4152,33,M,desktop,marmara,evening,4,193.65,0,0,0,1,0
4153,29,F,desktop,marmara,evening,7,161.97,0,0,0,0,0
4154,19,M,mobile,marmara,afternoon,7,91.34,0,0,0,0,0
4155,58,M,mobile,guneydogu_anadolu,morning,8,221.76,0,0,0,1,1
4156,41,M,tablet,akdeniz,morning,12,29.26,1,0,1,0,1
4157,52,M,mobile,marmara,morning,15,47.46,0,1,0,1,0
4158,47,F,desktop,akdeniz,morning,9,227.26,0,0,0,0,0
4159,47,F,desktop,ic_anadolu,afternoon,15,98.19,0,0,1,0,0
4160,64,F,mobile,ege,evening,6,95.85,0,0,0,0,0
4161,52,F,desktop,ic_anadolu,morning,2,65.19,1,0,0,0,0
4162,36,M,mobile,marmara,morning,12,160.12,1,0,0,1,0
4163,67,F,desktop,marmara,evening,12,94.22,1,1,0,0,0
4164,25,M,desktop,akdeniz,morning,15,104.72,0,1,0,0,1
4165,43,F,desktop,marmara,morning,14,49.17,0,0,0,1,0
4166,66,M,desktop,guneydogu_anadolu,night,14,131.09,0,1,0,0,0
4167,57,M,mobile,marmara,morning,13,97.16,0,0,0,0,0
4168,24,F,desktop,karadeniz,afternoon,13,269.06,1,1,1,0,0
4169,47,F,tablet,marmara,morning,14,131.32,0,1,0,0,0
4170,24,M,mobile,karadeniz,evening,13,51.5,1,0,1,0,0
4171,20,M,mobile,marmara,evening,11,160.96,0,0,1,0,0
4172,18,F,mobile,guneydogu_anadolu,morning,4,292.89,0,0,0,0,0
4173,53,F,mobile,marmara,evening,10,178.03,0,0,1,0,0
4174,42,M,desktop,karadeniz,morning,11,89.42,0,0,0,0,0
4175,54,M,tablet,akdeniz,afternoon,13,143.69,0,0,0,1,0
4176,18,F,mobile,ege,evening,8,76.37,0,0,1,0,1
4177,32,M,desktop,marmara,morning,6,242.97,1,1,0,0,0
4178,54,M,mobile,karadeniz,afternoon,12,149.11,1,0,0,0,0
4179,30,M,mobile,marmara,afternoon,15,86.04,0,1,1,0,0
4180,57,M,desktop,ic_anadolu,night,15,106.81,1,0,0,0,0
4181,25,M,tablet,ege,night,3,52.69,0,0,0,0,0
4182,22,F,desktop,guneydogu_anadolu,evening,10,198.49,0,0,1,0,0
4183,26,M,mobile,ic_anadolu,evening,8,73.65,0,0,0,0,1
4184,18,F,tablet,marmara,evening,13,337.83,0,0,0,0,0
4185,53,M,desktop,ege,evening,2,197.46,0,0,1,0,0
4186,52,F,desktop,marmara,afternoon,11,122.12,1,0,0,0,0
4187,19,M,desktop,marmara,evening,4,138.4,0,0,0,0,0
4188,57,F,desktop,ege,evening,4,228.11,1,0,0,0,0
4189,40,M,desktop,dogu_anadolu,night,9,26.27,0,0,0,1,0
4190,26,F,mobile,karadeniz,morning,10,154.73,0,0,1,0,1
4191,51,M,mobile,marmara,morning,8,21.61,1,0,0,0,0
4192,63,M,mobile,akdeniz,night,4,72.17,0,0,0,0,0
4193,31,M,desktop,marmara,afternoon,7,144.05,0,1,0,0,0
4194,21,M,mobile,ege,night,1,125.12,0,1,1,0,0
4195,47,F,mobile,marmara,evening,13,154.56,0,0,1,0,0
4196,48,M,desktop,ic_anadolu,evening,8,44.44,1,0,0,0,0
4197,55,M,mobile,guneydogu_anadolu,afternoon,10,143.94,1,0,0,0,0
4198,28,M,desktop,marmara,morning,9,77.1,0,0,0,0,0
4199,52,M,tablet,ege,evening,9,228.41,1,0,0,0,0
4200,25,M,mobile,marmara,evening,3,156.17,0,0,0,0,0
4201,20,F,mobile,guneydogu_anadolu,evening,15,73.12,0,0,1,0,0
4202,31,M,mobile,marmara,afternoon,10,288.72,0,0,0,0,0
4203,30,M,mobile,ic_anadolu,evening,8,187.8,0,1,0,0,0
4204,62,M,desktop,dogu_anadolu,evening,15,171.75,1,1,0,0,0
4205,49,M,mobile,marmara,night,2,175.77,0,1,1,0,0
4206,51,F,mobile,ic_anadolu,morning,6,113.45,1,0,0,1,0
4207,62,F,desktop,marmara,morning,5,71.81,0,0,0,1,0
4208,36,F,tablet,karadeniz,afternoon,11,44.02,0,0,0,0,0
4209,55,F,mobile,marmara,afternoon,3,71.64,0,0,0,0,0
4210,33,M,desktop,guneydogu_anadolu,night,13,85.71,0,0,0,0,0
4211,19,M,mobile,dogu_anadolu,morning,3,70.0,1,0,0,0,0
4212,57,F,mobile,ic_anadolu,night,15,37.8,0,0,0,1,0
4213,34,F,mobile,akdeniz,night,10,234.23,0,0,0,1,1
4214,51,M,mobile,karadeniz,morning,2,384.08,0,0,1,0,0
4215,59,M,mobile,marmara,night,15,202.27,0,0,0,0,1
4216,33,M,mobile,ege,afternoon,13,282.27,0,0,0,0,0
4217,55,M,desktop,marmara,evening,4,198.7,1,0,1,0,0
4218,19,M,desktop,ic_anadolu,morning,3,89.96,1,0,0,0,0
4219,19,F,desktop,karadeniz,night,12,189.03,1,0,0,0,0
4220,43,F,desktop,guneydogu_anadolu,evening,7,123.02,1,0,1,0,1
4221,30,F,desktop,ic_anadolu,night,8,116.65,0,0,0,0,0
4222,64,F,mobile,ic_anadolu,evening,4,36.68,0,0,1,0,0
4223,48,M,mobile,dogu_anadolu,afternoon,8,60.72,0,1,0,1,0
4224,51,M,desktop,guneydogu_anadolu,morning,3,344.23,1,0,0,1,0
4225,56,F,desktop,akdeniz,morning,7,63.92,1,1,1,0,0
4226,20,F,desktop,marmara,afternoon,8,56.33,0,1,0,0,0
4227,25,F,desktop,akdeniz,evening,7,32.98,0,0,0,1,0
4228,40,M,desktop,akdeniz,morning,4,87.22,0,0,0,0,0
4229,31,M,mobile,ic_anadolu,night,15,98.09,0,0,0,0,0
4230,44,F,desktop,guneydogu_anadolu,evening,10,99.07,0,0,0,1,0
4231,46,F,mobile,dogu_anadolu,afternoon,12,93.05,0,0,1,0,0
4232,56,M,mobile,ege,morning,10,78.73,0,0,0,0,0
4233,70,M,desktop,marmara,night,10,37.55,1,0,0,0,0
4234,56,F,desktop,marmara,morning,15,28.71,1,1,0,0,0
4235,18,M,desktop,marmara,afternoon,8,130.35,0,0,0,0,0
4236,34,M,desktop,ege,morning,6,99.48,0,0,0,0,0
4237,58,F,desktop,dogu_anadolu,night,2,187.18,0,0,0,0,0
4238,47,F,mobile,ege,evening,12,113.67,0,0,1,0,0
4239,70,F,desktop,akdeniz,afternoon,7,129.61,0,0,0,0,0
4240,30,M,tablet,marmara,morning,9,24.29,1,1,0,1,0
4241,38,M,desktop,akdeniz,afternoon,9,136.13,0,1,0,0,0
4242,36,M,mobile,dogu_anadolu,morning,9,29.58,0,0,0,0,0
4243,70,M,mobile,karadeniz,night,11,57.4,1,0,0,1,0
4244,36,M,desktop,marmara,afternoon,6,314.44,1,1,0,0,0
4245,42,M,desktop,dogu_anadolu,evening,1,55.48,0,0,0,0,0
4246,39,M,mobile,marmara,morning,14,302.83,0,0,0,0,0
4247,48,F,tablet,ic_anadolu,afternoon,6,114.9,0,0,0,0,0
4248,34,M,desktop,marmara,morning,5,243.55,0,0,0,1,0
4249,40,M,desktop,ic_anadolu,evening,7,102.47,1,0,1,0,0
4250,49,M,desktop,marmara,evening,13,31.32,1,0,0,0,0
4251,27,F,desktop,ic_anadolu,morning,8,226.47,1,1,1,0,0
4252,27,M,tablet,ic_anadolu,morning,1,87.88,0,1,0,1,1
4253,53,M,mobile,marmara,evening,15,48.37,0,1,0,0,0
4254,25,F,desktop,guneydogu_anadolu,morning,10,149.94,0,0,1,0,0
4255,69,M,desktop,marmara,afternoon,4,164.85,1,0,0,1,0
4256,37,F,desktop,dogu_anadolu,afternoon,4,116.16,1,1,0,0,0
4257,49,M,mobile,ege,morning,13,96.29,0,0,1,0,0
4258,67,M,tablet,ic_anadolu,evening,1,176.28,1,0,0,0,0
4259,31,M,desktop,ic_anadolu,afternoon,11,127.03,0,1,0,0,0
4260,67,F,mobile,marmara,afternoon,4,78.57,0,0,0,0,0
4261,45,F,tablet,ege,afternoon,7,150.48,1,0,0,1,0
4262,63,M,desktop,akdeniz,evening,15,369.75,0,0,0,1,0
4263,69,F,desktop,karadeniz,morning,14,118.5,1,0,0,1,0
4264,70,M,desktop,guneydogu_anadolu,afternoon,15,136.29,0,1,0,0,1
4265,41,F,desktop,marmara,morning,6,84.43,0,0,0,0,0
4266,32,M,desktop,ege,evening,4,129.73,0,0,1,1,1
4267,39,M,tablet,ic_anadolu,morning,2,122.3,0,1,1,0,0
4268,47,F,mobile,akdeniz,evening,12,146.94,0,0,0,0,0
4269,21,M,desktop,guneydogu_anadolu,evening,13,300.22,0,0,0,0,0
4270,30,M,desktop,marmara,evening,7,125.7,0,0,1,0,0
4271,40,M,mobile,ege,evening,8,71.87,0,0,0,0,0
4272,25,F,desktop,ic_anadolu,afternoon,9,53.35,1,1,0,0,0
4273,35,M,desktop,marmara,evening,9,71.54,0,0,1,0,0
4274,29,F,desktop,ic_anadolu,afternoon,14,289.49,0,0,1,0,1
4275,48,F,mobile,marmara,evening,4,232.65,0,0,1,0,1
4276,31,F,desktop,akdeniz,morning,3,27.83,0,0,0,1,0
4277,51,M,desktop,ic_anadolu,afternoon,5,100.41,1,0,0,0,0
4278,35,F,mobile,marmara,evening,7,218.3,0,1,1,0,1
4279,51,M,desktop,marmara,evening,12,90.38,1,0,0,0,0
4280,28,F,tablet,guneydogu_anadolu,evening,13,99.99,0,0,0,0,1
4281,58,F,mobile,dogu_anadolu,evening,10,172.18,0,0,0,0,0
4282,29,F,desktop,dogu_anadolu,night,3,135.05,1,0,0,0,1
4283,66,F,desktop,guneydogu_anadolu,morning,14,104.04,1,0,0,0,1
4284,32,M,mobile,marmara,morning,15,35.88,1,0,0,0,1
4285,48,F,desktop,marmara,morning,13,93.55,1,0,0,1,0
4286,66,F,mobile,marmara,night,7,58.97,0,0,0,0,0
4287,46,F,mobile,dogu_anadolu,afternoon,6,55.81,0,0,0,0,0
4288,43,F,mobile,karadeniz,evening,13,67.19,0,0,1,0,1
4289,35,F,tablet,ic_anadolu,morning,7,61.36,0,0,0,0,0
4290,49,M,desktop,dogu_anadolu,afternoon,14,92.78,1,0,0,0,0
4291,39,M,mobile,akdeniz,evening,10,79.86,0,1,1,0,1
4292,55,M,mobile,marmara,afternoon,7,170.81,1,0,0,0,0
4293,34,M,mobile,marmara,morning,13,283.59,0,0,0,0,1
4294,40,M,mobile,marmara,afternoon,6,40.16,0,0,0,1,0
4295,41,M,mobile,ege,morning,9,49.41,0,0,1,0,0
4296,67,F,desktop,ege,afternoon,10,384.66,1,0,0,0,0
4297,25,F,mobile,karadeniz,morning,4,94.05,1,0,0,0,0
4298,58,F,desktop,marmara,evening,14,131.21,0,1,1,1,0
4299,23,F,mobile,ic_anadolu,morning,3,212.49,1,0,1,1,0
4300,22,F,desktop,akdeniz,afternoon,8,144.9,1,0,0,0,0
4301,61,M,desktop,guneydogu_anadolu,morning,6,184.15,0,0,0,0,0
4302,46,F,tablet,karadeniz,afternoon,6,57.85,0,0,1,0,0
4303,45,M,desktop,guneydogu_anadolu,afternoon,14,100.73,0,1,0,0,0
4304,28,F,desktop,ege,evening,15,189.59,0,0,0,0,1
4305,18,F,desktop,marmara,evening,5,134.72,0,1,0,0,0
4306,60,M,desktop,akdeniz,night,10,43.09,0,1,0,1,0
4307,36,M,mobile,marmara,night,11,144.02,0,1,0,0,0
4308,26,F,desktop,akdeniz,evening,3,72.96,0,0,1,0,0
4309,44,M,desktop,marmara,evening,6,363.82,1,0,0,0,0
4310,51,M,desktop,akdeniz,evening,1,57.32,0,0,1,0,0
4311,61,F,desktop,guneydogu_anadolu,evening,7,170.34,0,0,0,0,1
4312,21,F,desktop,marmara,evening,6,193.41,1,0,0,1,1
4313,53,M,mobile,guneydogu_anadolu,afternoon,6,107.26,0,0,0,1,0
4314,35,M,desktop,marmara,afternoon,13,25.9,0,0,0,0,0
4315,32,F,desktop,marmara,afternoon,14,205.23,0,0,1,0,0
4316,68,M,tablet,akdeniz,evening,3,125.45,1,0,0,1,0
4317,30,F,tablet,karadeniz,afternoon,8,89.49,0,0,1,1,0
4318,36,M,desktop,ic_anadolu,morning,13,24.19,1,0,0,0,0
4319,66,F,desktop,ic_anadolu,afternoon,4,67.77,0,0,0,1,0
4320,23,M,mobile,marmara,night,9,126.26,0,0,1,0,0
4321,65,M,mobile,marmara,morning,10,206.91,1,0,0,0,1
4322,29,F,tablet,marmara,evening,5,79.94,0,0,0,1,0
4323,68,F,desktop,ege,night,11,160.73,0,0,0,0,0
4324,54,M,mobile,guneydogu_anadolu,afternoon,7,329.9,0,0,0,0,0
4325,34,M,tablet,dogu_anadolu,night,6,253.91,0,0,0,1,0
4326,40,F,mobile,marmara,evening,13,65.29,0,1,0,1,1
4327,43,F,desktop,ic_anadolu,afternoon,12,180.69,1,0,0,0,0
4328,46,M,desktop,akdeniz,morning,6,80.5,1,1,0,1,0
4329,50,M,desktop,marmara,morning,15,120.97,1,1,1,0,0
4330,44,F,desktop,ege,afternoon,4,44.18,1,0,0,0,1
4331,42,M,mobile,akdeniz,night,12,170.27,0,0,0,0,0
4332,27,M,desktop,ic_anadolu,morning,13,205.9,1,0,0,1,0
4333,64,F,desktop,marmara,night,12,50.99,0,1,1,0,0
4334,40,F,tablet,guneydogu_anadolu,morning,15,72.25,0,1,1,0,0
4335,38,F,mobile,akdeniz,night,8,273.73,0,0,1,0,0
4336,38,M,desktop,marmara,afternoon,13,182.41,1,0,0,0,0
4337,60,M,desktop,ege,evening,11,85.85,1,0,0,0,0
4338,30,M,desktop,karadeniz,morning,11,60.24,0,0,0,1,0
4339,54,F,desktop,ic_anadolu,afternoon,14,113.07,0,0,0,0,0
4340,50,F,mobile,ic_anadolu,morning,13,137.6,1,0,0,0,0
4341,41,M,desktop,marmara,morning,10,134.53,1,0,0,0,0
4342,61,F,mobile,ege,morning,5,134.7,0,0,1,0,0
4343,28,M,desktop,ege,evening,5,89.69,1,1,0,1,0
4344,34,M,tablet,marmara,afternoon,1,69.72,0,0,0,0,0
4345,21,F,mobile,ic_anadolu,evening,2,141.06,0,0,1,0,1
4346,64,F,tablet,ege,evening,13,234.81,0,0,0,0,0
4347,42,F,desktop,ege,evening,9,46.93,0,0,0,0,1
4348,47,F,mobile,marmara,evening,4,151.49,0,1,1,0,0
4349,26,M,tablet,akdeniz,evening,9,220.51,0,0,1,0,1
4350,38,F,mobile,karadeniz,afternoon,7,19.6,0,1,0,0,0
4351,37,F,desktop,karadeniz,afternoon,10,500.0,0,0,0,0,0
4352,36,M,desktop,karadeniz,afternoon,8,112.87,0,0,0,1,0
4353,36,F,desktop,ic_anadolu,afternoon,11,73.44,0,0,0,1,0
4354,29,M,desktop,marmara,afternoon,9,239.49,1,0,1,0,0
4355,54,F,mobile,ic_anadolu,afternoon,2,119.29,0,0,0,0,0
4356,59,F,mobile,marmara,morning,9,50.33,0,0,0,1,0
4357,34,F,mobile,karadeniz,morning,10,114.84,0,0,1,0,0
4358,54,F,desktop,karadeniz,evening,14,100.51,0,0,0,0,1
4359,65,M,desktop,ic_anadolu,morning,2,105.86,0,0,0,0,0
4360,56,M,desktop,marmara,morning,14,165.77,1,1,0,1,0
4361,45,F,mobile,guneydogu_anadolu,afternoon,10,67.6,0,0,0,0,1
4362,58,F,mobile,karadeniz,afternoon,10,429.25,1,0,0,1,0
4363,52,F,desktop,ic_anadolu,afternoon,12,133.64,1,0,0,0,0
4364,64,F,mobile,marmara,afternoon,1,157.63,1,1,0,0,0
4365,65,F,mobile,ege,morning,13,210.01,1,0,0,0,0
4366,35,M,tablet,marmara,morning,14,286.94,1,0,0,0,0
4367,31,M,desktop,ege,morning,15,75.88,0,0,0,0,0
4368,52,F,mobile,akdeniz,afternoon,4,61.38,0,0,0,0,0
4369,61,M,desktop,dogu_anadolu,afternoon,13,57.51,0,1,0,0,0
4370,58,M,desktop,marmara,evening,11,41.26,1,0,0,0,0
4371,24,F,mobile,ic_anadolu,afternoon,9,309.18,1,0,0,1,0
4372,58,M,mobile,marmara,afternoon,1,127.57,0,1,0,1,0
4373,30,M,desktop,ege,afternoon,4,78.14,1,1,0,0,1
4374,35,F,desktop,guneydogu_anadolu,afternoon,10,133.46,0,0,0,0,0
4375,54,M,mobile,ic_anadolu,night,7,98.64,1,0,1,0,0
4376,30,F,desktop,akdeniz,morning,6,200.16,1,0,0,1,0
4377,53,F,mobile,marmara,morning,15,80.2,0,0,0,0,0
4378,48,M,mobile,ege,afternoon,4,273.32,0,0,0,0,0
4379,19,F,mobile,marmara,night,11,99.4,0,0,1,0,0
4380,33,F,mobile,ege,night,12,151.05,0,1,0,1,0
4381,26,F,mobile,marmara,evening,15,93.43,0,0,1,0,0
4382,26,M,mobile,karadeniz,afternoon,11,339.41,0,0,0,0,0
4383,55,M,mobile,marmara,night,10,72.5,1,0,0,0,0
4384,28,M,desktop,marmara,morning,1,132.28,1,1,0,0,0
4385,39,M,desktop,ic_anadolu,evening,5,123.18,1,0,1,0,0
4386,50,F,tablet,dogu_anadolu,night,14,64.23,0,0,1,0,0
4387,53,F,desktop,guneydogu_anadolu,evening,5,124.28,1,1,0,0,0
4388,62,M,mobile,karadeniz,morning,3,27.27,0,0,1,0,0
4389,40,M,mobile,marmara,evening,11,175.11,0,1,0,0,1
4390,62,F,mobile,marmara,afternoon,5,181.6,0,0,1,0,1
4391,62,F,desktop,dogu_anadolu,morning,4,104.14,1,1,0,0,0
4392,51,M,desktop,dogu_anadolu,evening,3,33.56,1,0,0,1,1
4393,26,M,desktop,ic_anadolu,morning,14,59.96,1,0,1,0,0
4394,41,M,desktop,ege,morning,15,48.14,0,1,0,1,0
4395,25,F,tablet,marmara,afternoon,3,177.44,0,1,0,0,0
4396,24,M,mobile,dogu_anadolu,evening,5,176.38,0,0,1,0,1
4397,53,M,mobile,marmara,morning,7,17.21,0,1,0,1,1
4398,35,M,mobile,ic_anadolu,morning,9,58.04,1,0,0,0,0
4399,20,M,desktop,guneydogu_anadolu,night,11,100.9,0,0,0,0,0
4400,45,M,desktop,ic_anadolu,morning,15,125.64,1,0,0,1,0
4401,23,M,desktop,marmara,evening,13,204.47,0,0,1,0,0
4402,61,M,mobile,marmara,night,3,205.25,0,1,0,0,1
4403,61,M,mobile,marmara,afternoon,9,197.66,0,0,1,1,0
4404,38,M,mobile,ic_anadolu,morning,11,65.09,0,0,1,1,0
4405,45,F,mobile,akdeniz,afternoon,12,60.41,0,0,1,1,0
4406,57,M,tablet,marmara,evening,1,181.09,0,0,0,0,0
4407,18,M,desktop,marmara,evening,9,230.16,0,0,1,0,1
4408,53,M,mobile,marmara,evening,14,53.21,0,1,0,0,0
4409,38,F,desktop,guneydogu_anadolu,morning,8,171.59,1,1,0,0,0
4410,60,M,mobile,karadeniz,morning,15,193.68,0,0,0,0,0
4411,52,F,desktop,ege,afternoon,6,88.12,1,0,0,1,0
4412,30,M,mobile,guneydogu_anadolu,evening,7,259.03,0,0,1,0,0
4413,66,M,desktop,ic_anadolu,evening,11,81.73,0,0,0,1,0
4414,27,F,desktop,karadeniz,morning,10,235.2,0,1,0,0,0
4415,70,M,mobile,ic_anadolu,evening,9,121.71,0,0,1,0,0
4416,61,F,desktop,karadeniz,evening,8,281.24,0,0,1,0,0
4417,64,F,desktop,marmara,night,13,361.85,0,1,0,0,0
4418,70,M,mobile,akdeniz,afternoon,8,120.25,0,0,0,0,0
4419,27,F,mobile,karadeniz,afternoon,15,124.26,1,1,1,1,0
4420,63,F,mobile,marmara,afternoon,15,140.98,0,1,0,0,0
4421,30,F,mobile,marmara,evening,1,83.59,0,0,0,0,0
4422,54,F,desktop,marmara,evening,10,107.58,1,0,0,0,0
4423,55,M,desktop,marmara,evening,15,248.55,0,0,0,0,1
4424,41,F,mobile,marmara,afternoon,15,144.93,0,1,0,0,0
4425,19,M,desktop,ic_anadolu,evening,14,298.23,0,0,0,0,1
4426,39,F,tablet,marmara,afternoon,4,172.02,0,0,0,0,0
4427,34,F,desktop,marmara,evening,15,309.28,0,0,1,1,0
4428,53,F,mobile,dogu_anadolu,morning,6,126.93,1,0,1,0,1
4429,31,M,tablet,ic_anadolu,morning,13,212.29,1,1,0,1,0
4430,27,M,mobile,marmara,morning,10,86.45,1,0,0,0,1
4431,52,M,mobile,ege,morning,15,192.97,0,0,0,0,0
4432,42,M,mobile,ic_anadolu,morning,13,138.52,0,0,1,0,0
4433,20,F,mobile,karadeniz,morning,9,51.77,1,0,1,0,0
4434,64,M,mobile,marmara,afternoon,5,130.12,0,1,0,0,0
4435,55,M,desktop,guneydogu_anadolu,morning,11,151.82,1,0,0,0,0
4436,34,F,mobile,karadeniz,evening,15,329.33,0,0,1,1,1
4437,29,F,desktop,dogu_anadolu,morning,9,386.05,1,0,0,0,0
4438,69,M,desktop,marmara,night,5,35.11,0,0,0,1,0
4439,41,F,mobile,marmara,evening,11,128.97,0,0,0,0,1
4440,46,M,desktop,ege,morning,6,77.2,1,0,0,0,0
4441,60,F,mobile,marmara,morning,15,351.11,1,0,0,1,0
4442,42,F,tablet,marmara,morning,7,172.31,0,0,0,1,0
4443,53,M,tablet,marmara,afternoon,3,269.5,0,0,1,0,0
4444,43,M,mobile,ic_anadolu,evening,14,154.62,0,1,0,0,0
