,user_id,age,session_count,avg_purchase,reward_arm_0,reward_arm_1,reward_arm_2,reward_arm_3,reward_arm_4,gender_M,device_mobile,device_tablet,region_dogu_anadolu,region_ege,region_guneydogu_anadolu,region_ic_anadolu,region_karadeniz,region_marmara,time_of_day_evening,time_of_day_morning,time_of_day_night
4161,4162,36,12,160.12,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
4162,4163,67,12,94.22,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4163,4164,25,15,104.72,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4164,4165,43,14,49.17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4165,4166,66,14,131.09,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4166,4167,57,13,97.16,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
4167,4168,24,13,269.06,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4168,4169,47,14,131.32,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4169,4170,24,13,51.5,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4170,4171,20,11,160.96,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
4171,4172,18,4,292.89,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4172,4173,53,10,178.03,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4173,4174,42,11,89.42,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4174,4175,54,13,143.69,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4175,4176,18,8,76.37,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
4176,4177,32,6,242.97,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4177,4178,54,12,149.11,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4178,4179,30,15,86.04,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4179,4180,57,15,106.81,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4180,4181,25,3,52.69,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
4181,4182,22,10,198.49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4182,4183,26,8,73.65,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
4183,4184,18,13,337.83,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
4184,4185,53,2,197.46,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4185,4186,52,11,122.12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4186,4187,19,4,138.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4187,4188,57,4,228.11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4188,4189,40,9,26.27,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4189,4190,26,10,154.73,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4190,4191,51,8,21.61,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
4191,4192,63,4,72.17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4192,4193,31,7,144.05,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4193,4194,21,1,125.12,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
4194,4195,47,13,154.56,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4195,4196,48,8,44.44,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4196,4197,55,10,143.94,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4197,4198,28,9,77.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4198,4199,52,9,228.41,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
4199,4200,25,3,156.17,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
4200,4201,20,15,73.12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4201,4202,31,10,288.72,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4202,4203,30,8,187.8,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
4203,4204,62,15,171.75,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4204,4205,49,2,175.77,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
4205,4206,51,6,113.45,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4206,4207,62,5,71.81,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4207,4208,36,11,44.02,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4208,4209,55,3,71.64,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4209,4210,33,13,85.71,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4210,4211,19,3,70.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4211,4212,57,15,37.8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4212,4213,34,10,234.23,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
4213,4214,51,2,384.08,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
4214,4215,59,15,202.27,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
4215,4216,33,13,282.27,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4216,4217,55,4,198.7,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4217,4218,19,3,89.96,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4218,4219,19,12,189.03,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4219,4220,43,7,123.02,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4220,4221,30,8,116.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4221,4222,64,4,36.68,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4222,4223,48,8,60.72,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
4223,4224,51,3,344.23,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
4224,4225,56,7,63.92,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4225,4226,20,8,56.33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4226,4227,25,7,32.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4227,4228,40,4,87.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4228,4229,31,15,98.09,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
4229,4230,44,10,99.07,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4230,4231,46,12,93.05,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4231,4232,56,10,78.73,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
4232,4233,70,10,37.55,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4233,4234,56,15,28.71,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4234,4235,18,8,130.35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4235,4236,34,6,99.48,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4236,4237,58,2,187.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4237,4238,47,12,113.67,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4238,4239,70,7,129.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,4240,30,9,24.29,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
4240,4241,38,9,136.13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4241,4242,36,9,29.58,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4242,4243,70,11,57.4,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
4243,4244,36,6,314.44,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4244,4245,42,1,55.48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4245,4246,39,14,302.83,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
4246,4247,48,6,114.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4247,4248,34,5,243.55,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
4248,4249,40,7,102.47,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4249,4250,49,13,31.32,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4250,4251,27,8,226.47,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4251,4252,27,1,87.88,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
4252,4253,53,15,48.37,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
4253,4254,25,10,149.94,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4254,4255,69,4,164.85,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4255,4256,37,4,116.16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4256,4257,49,13,96.29,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
4257,4258,67,1,176.28,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4258,4259,31,11,127.03,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4259,4260,67,4,78.57,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4260,4261,45,7,150.48,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
4261,4262,63,15,369.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
4262,4263,69,14,118.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4263,4264,70,15,136.29,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4264,4265,41,6,84.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4265,4266,32,4,129.73,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
4266,4267,39,2,122.3,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4267,4268,47,12,146.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4268,4269,21,13,300.22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4269,4270,30,7,125.7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4270,4271,40,8,71.87,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
4271,4272,25,9,53.35,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4272,4273,35,9,71.54,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4273,4274,29,14,289.49,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4274,4275,48,4,232.65,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
4275,4276,31,3,27.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4276,4277,51,5,100.41,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4277,4278,35,7,218.3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
4278,4279,51,12,90.38,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4279,4280,28,13,99.99,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
4280,4281,58,10,172.18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4281,4282,29,3,135.05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4282,4283,66,14,104.04,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4283,4284,32,15,35.88,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
4284,4285,48,13,93.55,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4285,4286,66,7,58.97,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4286,4287,46,6,55.81,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4287,4288,43,13,67.19,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
4288,4289,35,7,61.36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4289,4290,49,14,92.78,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4290,4291,39,10,79.86,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
4291,4292,55,7,170.81,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4292,4293,34,13,283.59,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
4293,4294,40,6,40.16,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
4294,4295,41,9,49.41,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
4295,4296,67,10,384.66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4296,4297,25,4,94.05,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4297,4298,58,14,131.21,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4298,4299,23,3,212.49,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4299,4300,22,8,144.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,4301,61,6,184.15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4301,4302,46,6,57.85,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4302,4303,45,14,100.73,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4303,4304,28,15,189.59,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4304,4305,18,5,134.72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4305,4306,60,10,43.09,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4306,4307,36,11,144.02,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
4307,4308,26,3,72.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4308,4309,44,6,363.82,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4309,4310,51,1,57.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4310,4311,61,7,170.34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4311,4312,21,6,193.41,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
4312,4313,53,6,107.26,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
4313,4314,35,13,25.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4314,4315,32,14,205.23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4315,4316,68,3,125.45,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
4316,4317,30,8,89.49,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4317,4318,36,13,24.19,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4318,4319,66,4,67.77,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4319,4320,23,9,126.26,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
4320,4321,65,10,206.91,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
4321,4322,29,5,79.94,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
4322,4323,68,11,160.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4323,4324,54,7,329.9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4324,4325,34,6,253.91,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
4325,4326,40,13,65.29,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
4326,4327,43,12,180.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4327,4328,46,6,80.5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4328,4329,50,15,120.97,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4329,4330,44,4,44.18,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4330,4331,42,12,170.27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4331,4332,27,13,205.9,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4332,4333,64,12,50.99,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4333,4334,40,15,72.25,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4334,4335,38,8,273.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4335,4336,38,13,182.41,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4336,4337,60,11,85.85,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4337,4338,30,11,60.24,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4338,4339,54,14,113.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4339,4340,50,13,137.6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4340,4341,41,10,134.53,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4341,4342,61,5,134.7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4342,4343,28,5,89.69,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
4343,4344,34,1,69.72,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4344,4345,21,2,141.06,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4345,4346,64,13,234.81,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4346,4347,42,9,46.93,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4347,4348,47,4,151.49,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4348,4349,26,9,220.51,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
4349,4350,38,7,19.6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4350,4351,37,10,500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4351,4352,36,8,112.87,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4352,4353,36,11,73.44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4353,4354,29,9,239.49,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4354,4355,54,2,119.29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4355,4356,59,9,50.33,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4356,4357,34,10,114.84,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4357,4358,54,14,100.51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4358,4359,65,2,105.86,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4359,4360,56,14,165.77,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
4360,4361,45,10,67.6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4361,4362,58,10,429.25,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4362,4363,52,12,133.64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4363,4364,64,1,157.63,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4364,4365,65,13,210.01,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4365,4366,35,14,286.94,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
4366,4367,31,15,75.88,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4367,4368,52,4,61.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4368,4369,61,13,57.51,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4369,4370,58,11,41.26,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4370,4371,24,9,309.18,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4371,4372,58,1,127.57,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
4372,4373,30,4,78.14,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4373,4374,35,10,133.46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4374,4375,54,7,98.64,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
4375,4376,30,6,200.16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4376,4377,53,15,80.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4377,4378,48,4,273.32,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4378,4379,19,11,99.4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4379,4380,33,12,151.05,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4380,4381,26,15,93.43,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4381,4382,26,11,339.41,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4382,4383,55,10,72.5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
4383,4384,28,1,132.28,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4384,4385,39,5,123.18,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4385,4386,50,14,64.23,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4386,4387,53,5,124.28,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4387,4388,62,3,27.27,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
4388,4389,40,11,175.11,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
4389,4390,62,5,181.6,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4390,4391,62,4,104.14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4391,4392,51,3,33.56,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
4392,4393,26,14,59.96,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4393,4394,41,15,48.14,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4394,4395,25,3,177.44,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4395,4396,24,5,176.38,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0
4396,4397,53,7,17.21,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
4397,4398,35,9,58.04,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
4398,4399,20,11,100.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4399,4400,45,15,125.64,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4400,4401,23,13,204.47,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4401,4402,61,3,205.25,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
4402,4403,61,9,197.66,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
4403,4404,38,11,65.09,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
4404,4405,45,12,60.41,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4405,4406,57,1,181.09,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
4406,4407,18,9,230.16,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
4407,4408,53,14,53.21,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
4408,4409,38,8,171.59,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4409,4410,60,15,193.68,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
4410,4411,52,6,88.12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4411,4412,30,7,259.03,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
4412,4413,66,11,81.73,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
4413,4414,27,10,235.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4414,4415,70,9,121.71,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
4415,4416,61,8,281.24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4416,4417,64,13,361.85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4417,4418,70,8,120.25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4418,4419,27,15,124.26,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4419,4420,63,15,140.98,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4420,4421,30,1,83.59,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4421,4422,54,10,107.58,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4422,4423,55,15,248.55,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
4423,4424,41,15,144.93,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4424,4425,19,14,298.23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
4425,4426,39,4,172.02,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4426,4427,34,15,309.28,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4427,4428,53,6,126.93,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4428,4429,31,13,212.29,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4429,4430,27,10,86.45,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
4430,4431,52,15,192.97,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
4431,4432,42,13,138.52,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
4432,4433,20,9,51.77,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4433,4434,64,5,130.12,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4434,4435,55,11,151.82,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4435,4436,34,15,329.33,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0
4436,4437,29,9,386.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4437,4438,69,5,35.11,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
4438,4439,41,11,128.97,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
4439,4440,46,6,77.2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4440,4441,60,15,351.11,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4441,4442,42,7,172.31,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4442,4443,53,3,269.5,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4443,4444,43,14,154.62,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
4444,4445,55,6,62.69,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4445,4446,18,5,113.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4446,4447,37,1,142.24,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4447,4448,45,8,171.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4448,4449,33,11,276.09,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
